,KEY,sarcasm_explanation
302,2_144_u,"The video is sarcastic because despite the speaker's warm and inviting tone, gentle pitch, and positive sentiment, their facial expressions convey a mix of emotions including happiness, sadness, and doubt, suggesting a disconnect between their verbal and non-verbal cues. This inconsistency hints at sarcasm, which is further supported by the contrast between the speaker's cheerful demeanor and the brief, enigmatic utterance ""Lords of Arabia""."
303,2_141_u,"The speaker's utterance """"We think it was trying to spell out monkey"""" is delivered with a straight face, contrasting sharply with the ridiculousness of the words. This mismatch between the serious delivery and the absurd statement signals sarcasm, indicating the speaker is mocking or making fun rather than sincerely sharing a thought. The flat tone and expression underscore the ironic intent"
304,1_S11E10_461_u,"The speaker's utterance """"Decaf, genius. (clears throat)"""" is delivered with sincerity and genuine intent, meaning what they say rather than mocking. The tone, while lighthearted, lacks the irony or playful mockery typical of sarcasm. The facial expressions, such as raised brows, tightened lids, and a raised chin, reflect earnestness and emphasis rather than sarcasm. Overall, the video conveys a genuine, straightforward message"
305,1_4286_u,"The speaker's utterance """"All right, all right. He can buy his own desk"""" conveys genuine annoyance and frustration, but also agreement to the demand. The tone is informal and dismissive, yet sincere, without any ironic or sarcastic intent. Facial cues like a lowered brow, raised cheek, and tightened lid reflect authentic emotion rather than mockery. Overall, the delivery supports a non-sarcastic interpretation"
306,1_1732_u,"The speaker's utterance, while expressing concern and sympathy, is delivered with exaggeration and a playful tone that suggest sarcasm. The language and tone carry a tongue-in-cheek quality, contrasting with the serious subject matter. Despite the somber context, the delivery indicates the speaker is being sarcastic and playful, using irony to convey their message. Facial expressions and vocal inflections support this interpretation.
"
307,2_420_u,"The video is sarcastic due to the speaker's use of irony and humor to express affection, evident in the utterance ""No you are not Chandler, we still love you Chandler"". The tone is lighthearted and playful, with a noticeable shift in intonation towards the end, suggesting an increase in urgency or emphasis. The speaker's facial cues, including raised brows and tightened lids, also indicate a subtle emotional shift, contributing to the overall sarcastic tone."
308,1_S12E21_261_u,"The video is sarcastic because of the speaker's utterance ""Other than Bernadette? That does not sound right,"" which conveys skepticism and doubt, and is accompanied by a hint of incredulity and playfulness in their tone. The phrase ""Other than Bernadette?"" comes across as slightly tongue-in-cheek and dismissive, implying that the information being presented is not credible. Additionally, the speaker's facial expressions, such as raised eyebrows and a tightened lid, suggest a sense of doubt and incredulity, further reinforcing the sarcastic tone."
309,4_S02E04_044_u,"The speaker's utterance """"We spent a week doing ‘top of head’ in Anatomy. I know just where it is"""" is delivered with lowered brows and a dimple, signaling sarcasm. The phrase “top of head” is clearly insufficient and overly simplistic for describing anatomy, and the speaker’s delivery mocks this inadequacy. The tone and facial cues indicate the speaker is ironic or mocking rather than sincerely confident, conveying playful skepticism about the knowledge expressed"
310,4_S01E04_092_u,"The speaker's utterance """"Wow, that is amazing"""" is delivered with a flat tone, contrasting with the literal meaning of the phrase. Given the context, an OB-GYN setting where seeing sick babies is common, the expression is ironic and sarcastic, indicating the speaker is not genuinely surprised or impressed. The delivery signals mockery or disbelief rather than sincere astonishment"
311,2_479_u,"The speaker's utterance """"No I am worried she might be Phir Resuda's"""" uses exaggeration by stating something impossible, signaling sarcasm. The tone, while appearing serious, carries an ironic edge, implying the speaker does not genuinely believe the statement but is making a sarcastic remark. Facial expressions and vocal nuances support the interpretation of playful exaggeration rather than sincere concern"
312,1_S09E05_291_u,"The speaker's utterance """"I've been told it's a good way to move on"""" is delivered with a sad face and neutral tone, reflecting genuine doubt or uncertainty rather than sarcasm. The phrase is spoken sincerely, without any mocking or ironic intent. Facial cues such as a lowered brow, raised upper lid, and wrinkled nose indicate emotionally authentic concern rather than playful skepticism. Overall, the delivery supports a non-sarcastic interpretation"
313,1_S12E21_285_u,"The speaker's utterance ""You sure you're not thinking about your husband?"" conveys suspicion and skepticism, implying distrust and mild accusation. The tone is playful yet skeptical, hinting at sarcasm. The video context, facial expressions, and possible emotions (surprise, fear, doubt) further support the conclusion that the video is sarcastic."
